time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2022-08-27 11:40:00,10.9471655,No Data,2483.4875488,102.6999969,105.3750458,1446.9523926,1447.1928711,50.0820465,
2022-08-27 11:50:00,11.0129986,No Data,2524.4086914,102.6999969,105.366333,1383.8250732,1418.1407471,50.2999992,
2022-08-27 12:00:00,10.922307,No Data,2538.5307617,102.6678848,105.3099136,1329.1759033,1404.0,50.5796318,
2022-08-27 12:10:00,10.9569311,No Data,2506.6584473,102.5999985,105.2534866,1317.9986572,1403.8043213,50.3947258,
2022-08-27 12:20:00,10.9819431,No Data,2539.7983398,102.5999985,105.1970596,1322.9567871,1403.2740479,50.0,
2022-08-27 12:30:00,11.0542288,No Data,2543.109375,102.5999985,105.1406326,1346.6052246,1408.1125488,49.7156448,
2022-08-27 12:40:00,10.7098322,No Data,2511.4287109,102.5531616,105.1409531,1377.1368408,1425.9266357,50.0936699,
2022-08-27 12:50:00,10.6969547,No Data,2487.239502,102.5,105.2873001,1439.0506592,1496.7751465,50.1051559,
2022-08-27 13:00:00,10.6292324,No Data,2546.8920898,102.5471268,105.3819733,1396.5827637,1442.4576416,50.573864,
2022-08-27 13:10:00,10.5799999,No Data,2514.6584473,102.6213531,105.3035355,1329.0578613,1430.802124,49.9460106,
2022-08-27 13:20:00,10.4917593,No Data,2525.4084473,102.6693573,105.2250977,1344.3892822,1419.1466064,49.778759,
2022-08-27 13:30:00,10.5718489,No Data,2511.3295898,102.6999969,105.2403946,1359.7208252,1436.4781494,50.1101952,
2022-08-27 13:40:00,10.1692629,No Data,2562.6875,102.6999969,105.2998047,1375.0522461,1464.5290527,50.7000008,
2022-08-27 13:50:00,10.1565151,No Data,2537.5517578,102.6999969,105.3592072,1390.3837891,1488.8968506,50.1338005,
2022-08-27 14:00:00,10.2214127,No Data,2522.5859375,102.6999969,105.4186096,1407.9807129,1494.3898926,49.840065,
2022-08-27 14:10:00,10.5207481,No Data,2513.7824707,102.6999969,105.4780197,1471.8762207,1499.8829346,49.9000015,
2022-08-27 14:20:00,10.2246151,No Data,2545.6491699,102.6604462,105.7188034,1454.1273193,1525.3218994,51.0701408,
2022-08-27 14:30:00,10.2017946,No Data,2517.5913086,102.8075867,105.4505081,1435.8986816,1510.7504883,50.3240738,
2022-08-27 14:40:00,10.1897726,No Data,2515.4643555,102.8223953,105.3931885,1427.6311035,1496.1790771,50.0,
2022-08-27 14:50:00,10.21,No Data,2554.7902832,102.8372116,105.3358612,1419.3634033,1481.607666,50.5880051,
2022-08-27 15:00:00,10.1991148,No Data,2559.3115234,102.8520279,105.2785339,1411.0957031,1467.0362549,50.0,
2022-08-27 15:10:00,10.0742302,No Data,2490.9008789,102.8668442,105.2212143,1422.9394531,1464.7037354,50.5417786,
2022-08-27 15:20:00,10.0971613,No Data,2561.8937988,102.8816605,105.2465134,1441.6119385,1482.3513184,49.9893684,
2022-08-27 15:30:00,10.1039543,No Data,2507.9487305,102.8964691,105.3203583,1460.2844238,1499.9990234,50.0804939,
2022-08-27 15:40:00,10.1040077,No Data,2566.0,102.8428802,105.3942108,1478.9569092,1517.6466064,50.0202599,
2022-08-27 15:50:00,10.0944366,No Data,2518.4221191,102.8000031,105.4680557,1499.7391357,1543.3049316,50.101162,
2022-08-27 16:00:00,10.0826244,No Data,2550.2070313,102.8000031,105.5419006,1486.8041992,1548.0762939,50.1116982,
2022-08-27 16:10:00,10.1042013,No Data,2496.401123,102.0698624,105.9688721,1783.2801514,1832.1644287,49.498745,
2022-08-27 16:20:00,10.1520195,No Data,2499.8913574,102.9045715,105.5,1477.5080566,1558.4901123,50.0473862,
2022-08-27 16:30:00,10.1519413,No Data,2554.8371582,103.0,105.5,1484.3800049,1510.3011475,50.052639,0.0
2022-08-27 16:40:00,10.0720148,No Data,2497.4494629,102.9767456,105.5,1500.6204834,1520.3811035,49.9000015,
2022-08-27 16:50:00,10.1045628,No Data,2522.6999512,102.9093323,105.5,1516.861084,1530.4610596,49.9064827,
2022-08-27 17:00:00,10.0730124,No Data,2548.3000488,103.0,105.503952,1481.1813965,1526.6373291,49.977066,
