"feed temperature (C)","feed flow (t/HR)","steam flow (kg/hr)",top pressure  (mm-water-G),bottom pressure (mm-water-G),top temperature (C),bottom temperature (C),"bottom EDC (ppm)",Status
60,10,4200,700,1300,102.822486,103.375547,0.017189188,OK
60,10,4200,800,900,102.22372,102.37696,0.016893211,OK
60,10,4200,800,1000,102.395201,102.629328,0.017022415,OK
60,10,4200,800,1100,102.565693,102.879863,0.017154123,OK
60,10,4200,800,1200,102.73521,103.128593,0.017288368,OK
60,10,4200,800,1300,102.903766,103.375547,0.017425181,OK
60,10,4200,800,1400,103.071375,103.620753,0.017564595,OK
60,10,4200,900,1000,102.476469,102.629329,0.0172551,OK
60,10,4200,900,1100,102.64679,102.879863,0.017390147,OK
60,10,4200,900,1200,102.816138,103.128593,0.017527785,OK
60,10,4200,900,1300,102.984525,103.375547,0.017668049,OK
60,10,4200,900,1400,103.151968,103.620753,0.017810973,OK
60,10,4200,900,1500,103.318479,103.864239,0.017956592,OK
60,10,4200,1000,1100,102.727373,102.879864,0.017633009,OK
60,10,4200,1000,1200,102.896552,103.128593,0.017774144,OK
60,10,4200,1000,1300,103.064773,103.375547,0.017917962,OK
60,10,4200,1000,1400,103.23205,103.620753,0.018064501,OK
60,10,4200,1000,1500,103.398396,103.864239,0.018213796,OK
60,10,4200,1000,1600,103.563826,104.10603,0.018365885,OK
60,10,4200,1100,1200,102.976462,103.128594,0.018027613,OK
60,10,4200,1100,1300,103.144517,103.375547,0.018175093,OK
60,10,4200,1100,1400,103.311629,103.620753,0.018325354,OK
60,10,4200,1100,1500,103.477812,103.864239,0.018478435,OK
60,10,4200,1100,1600,103.643079,104.10603,0.018634374,OK
60,10,4200,1100,1700,103.807443,104.346154,0.01879321,OK
60,10,4200,1200,1300,103.223764,103.375548,0.018439616,OK
60,10,4200,1200,1400,103.390713,103.620753,0.018593712,OK
60,10,4200,1200,1500,103.556734,103.864238,0.018750691,OK
60,10,4200,1200,1600,103.721839,104.10603,0.018910595,OK
60,10,4200,1200,1700,103.886043,104.346154,0.019073464,OK
60,10,4200,1200,1800,104.049358,104.584636,0.019239339,OK
60,10,4200,1300,1400,103.469309,103.620754,0.018869642,OK
60,10,4200,1300,1500,103.635168,103.864238,0.019030635,OK
60,10,4200,1300,1600,103.800114,104.10603,0.01919462,OK
60,10,4200,1300,1700,103.964159,104.346154,0.019361639,OK
60,10,4200,1300,1800,104.127316,104.584636,0.019531736,OK
60,10,4200,1300,1900,104.289598,104.821501,0.019704954,OK
60,10,4200,1400,1500,103.713124,103.864239,0.019318666,OK
60,10,4200,1400,1600,103.87791,104.10603,0.019486854,OK
60,10,4200,1400,1700,104.041797,104.346154,0.019658148,OK
60,10,4200,1400,1800,104.204798,104.584636,0.019832592,OK
60,10,4200,1400,1900,104.366923,104.821501,0.020010232,OK
60,10,4200,1400,2000,104.528187,105.056773,0.020191113,OK
60,10,4400,400,500,101.197855,101.348527,0.013841957,OK
60,10,4400,400,600,101.374221,101.60854,0.013925496,OK
60,10,4400,400,700,101.549523,101.866597,0.014010816,OK
60,10,4400,400,800,101.723774,102.122726,0.014097909,OK
60,10,4400,400,900,101.896991,102.376959,0.01418679,OK
60,10,4400,400,1000,102.06919,102.629328,0.014277476,OK
60,10,4400,500,600,101.458318,101.608542,0.014075499,OK
60,10,4400,500,700,101.633441,101.866597,0.014162832,OK
60,10,4400,500,800,101.807515,102.122726,0.014251966,OK
60,10,4400,500,900,101.980556,102.376959,0.014342921,OK
60,10,4400,500,1000,102.15258,102.629328,0.014435714,OK
60,10,4400,500,1100,102.323602,102.879863,0.014530362,OK
60,10,4400,600,700,101.716811,101.866598,0.014319168,OK
60,10,4400,600,800,101.890708,102.122726,0.014410404,OK
60,10,4400,600,900,102.063575,102.376959,0.014503491,OK
60,10,4400,600,1000,102.235425,102.629328,0.014598449,OK
60,10,4400,600,1100,102.406275,102.879863,0.014695298,OK
60,10,4400,600,1200,102.576139,103.128593,0.014794056,OK
60,10,4400,700,800,101.973364,102.122727,0.01457332,OK
60,10,4400,700,900,102.146057,102.376959,0.0146686,OK
60,10,4400,700,1000,102.317735,102.629328,0.014765786,OK
60,10,4400,700,1100,102.488414,102.879863,0.014864897,OK
60,10,4400,700,1200,102.658109,103.128593,0.014965954,OK
60,10,4400,700,1300,102.826833,103.375547,0.015068977,OK
60,10,4400,800,900,102.22801,102.37696,0.014838355,OK
60,10,4400,800,1000,102.399517,102.629328,0.014937832,OK
60,10,4400,800,1100,102.570026,102.879863,0.015039269,OK
60,10,4400,800,1200,102.739553,103.128593,0.01514269,OK
60,10,4400,800,1300,102.90811,103.375547,0.015248115,OK
60,10,4400,800,1400,103.075713,103.620753,0.015355567,OK
60,10,4400,900,1000,102.48078,102.629329,0.015114694,OK
60,10,4400,900,1100,102.65112,102.879863,0.015218526,OK
60,10,4400,900,1200,102.820479,103.128593,0.015324378,OK
60,10,4400,900,1300,102.988871,103.375547,0.015432274,OK
60,10,4400,900,1400,103.156309,103.620753,0.015542236,OK
60,10,4400,900,1500,103.322808,103.864239,0.015654287,OK
60,10,4400,1000,1100,102.731704,102.879864,0.01540278,OK
60,10,4400,1000,1200,102.900897,103.128593,0.015511134,OK
60,10,4400,1000,1300,103.069123,103.375547,0.015621571,OK
60,10,4400,1000,1400,103.236398,103.620753,0.015734115,OK
60,10,4400,1000,1500,103.402734,103.864239,0.015848791,OK
60,10,4400,1000,1600,103.568146,104.10603,0.015965623,OK
60,10,4400,1100,1200,102.980813,103.128594,0.015703076,OK
60,10,4400,1100,1300,103.148875,103.375547,0.015816128,OK
60,10,4400,1100,1400,103.315988,103.620753,0.015931328,OK
60,10,4400,1100,1500,103.482163,103.864239,0.016048703,OK
60,10,4400,1100,1600,103.647414,104.10603,0.016168279,OK
60,10,4400,1100,1700,103.811756,104.346155,0.016290083,OK
60,10,4400,1200,1300,103.228135,103.375548,0.016016067,OK
60,10,4400,1200,1400,103.395085,103.620753,0.016134,OK
60,10,4400,1200,1500,103.5611,103.864239,0.016254152,OK
60,10,4400,1200,1600,103.726193,104.10603,0.01637655,OK
60,10,4400,1200,1700,103.890376,104.346155,0.016501222,OK
60,10,4400,1200,1800,104.053663,104.584637,0.016628196,OK
60,10,4400,1300,1400,103.473699,103.620754,0.016342177,OK
60,10,4400,1300,1500,103.639554,103.864239,0.016465185,OK
60,10,4400,1300,1600,103.804489,104.10603,0.016590485,OK
60,10,4400,1300,1700,103.968515,104.346155,0.016718107,OK
60,10,4400,1300,1800,104.131646,104.584637,0.016848079,OK
60,10,4400,1300,1900,104.293895,104.821501,0.016980431,OK
60,10,4400,1400,1500,103.717533,103.86424,0.016682092,OK
60,10,4400,1400,1600,103.88231,104.10603,0.016810379,OK
60,10,4400,1400,1700,104.04618,104.346155,0.016941035,OK
60,10,4400,1400,1800,104.209156,104.584637,0.017074092,OK
60,10,4400,1400,1900,104.371251,104.821501,0.017209581,OK
60,10,4400,1400,2000,104.532476,105.056773,0.017347532,OK
60,10,4600,400,500,101.201627,101.348527,0.012472133,OK
60,10,4600,400,600,101.378072,101.60854,0.012537935,OK
60,10,4600,400,700,101.553445,101.866597,0.012605199,OK
60,10,4600,400,800,101.72776,102.122726,0.01267392,OK
60,10,4600,400,900,101.901033,102.376959,0.012744109,OK
60,10,4600,400,1000,102.073279,102.629328,0.012815779,OK
60,10,4600,500,600,101.462108,101.608542,0.012655213,OK
60,10,4600,500,700,101.637303,101.866597,0.012723976,OK
60,10,4600,500,800,101.811442,102.122726,0.012794218,OK
60,10,4600,500,900,101.984541,102.376959,0.01286595,OK
60,10,4600,500,1000,102.156614,102.629328,0.012939185,OK
60,10,4600,500,1100,102.327678,102.879863,0.013013934,OK
60,10,4600,600,700,101.720618,101.866598,0.012846028,OK
60,10,4600,600,800,101.894582,102.122726,0.01291783,OK
60,10,4600,600,900,102.067508,102.376959,0.012991145,OK
60,10,4600,600,1000,102.23941,102.629328,0.013065986,OK
60,10,4600,600,1100,102.410303,102.879863,0.013142365,OK
60,10,4600,600,1200,102.580204,103.128593,0.013220296,OK
60,10,4600,700,800,101.977189,102.122727,0.013044825,OK
60,10,4600,700,900,102.149942,102.376959,0.013119765,OK
60,10,4600,700,1000,102.321674,102.629328,0.013196254,OK
60,10,4600,700,1100,102.492398,102.879863,0.013274306,OK
60,10,4600,700,1200,102.662131,103.128593,0.013353935,OK
60,10,4600,700,1300,102.830886,103.375547,0.013435153,OK
60,10,4600,800,900,102.231853,102.376961,0.013251881,OK
60,10,4600,800,1000,102.403415,102.629328,0.013330063,OK
60,10,4600,800,1100,102.573971,102.879863,0.013409832,OK
60,10,4600,800,1200,102.743537,103.128593,0.013491203,OK
60,10,4600,800,1300,102.912127,103.375547,0.01357419,OK
60,10,4600,800,1400,103.079755,103.620753,0.01365881,OK
60,10,4600,900,1000,102.484641,102.62933,0.013467486,OK
60,10,4600,900,1100,102.65503,102.879863,0.013549018,OK
60,10,4600,900,1200,102.824431,103.128593,0.013632178,OK
60,10,4600,900,1300,102.992856,103.375547,0.013716982,OK
60,10,4600,900,1400,103.160321,103.620753,0.013803445,OK
60,10,4600,900,1500,103.326839,103.864239,0.013891584,OK
60,10,4600,1000,1100,102.735583,102.879864,0.013691944,OK
60,10,4600,1000,1200,102.904819,103.128593,0.013776942,OK
60,10,4600,1000,1300,103.073081,103.375547,0.01386361,OK
60,10,4600,1000,1400,103.240384,103.620753,0.013951966,OK
60,10,4600,1000,1500,103.406742,103.864239,0.014042027,OK
60,10,4600,1000,1600,103.572168,104.106031,0.014133809,OK
60,10,4600,1100,1200,102.98471,103.128594,0.013925575,OK
60,10,4600,1100,1300,103.15281,103.375547,0.014014158,OK
60,10,4600,1100,1400,103.319953,103.620753,0.014104458,OK
60,10,4600,1100,1500,103.486151,103.864239,0.014196493,OK
60,10,4600,1100,1600,103.651418,104.106031,0.014290279,OK
60,10,4600,1100,1700,103.815768,104.346155,0.014385835,OK
60,10,4600,1200,1300,103.232051,103.375548,0.014168711,OK
60,10,4600,1200,1400,103.399033,103.620753,0.014261008,OK
60,10,4600,1200,1500,103.565072,103.864239,0.01435507,OK
60,10,4600,1200,1600,103.730182,104.106031,0.014450914,OK
60,10,4600,1200,1700,103.894376,104.346155,0.014548561,OK
60,10,4600,1200,1800,104.057667,104.584637,0.01464803,OK
60,10,4600,1300,1400,103.477633,103.620754,0.014421642,OK
60,10,4600,1300,1500,103.643515,103.864239,0.014517785,OK
60,10,4600,1300,1600,103.808468,104.106031,0.014615743,OK
60,10,4600,1300,1700,103.972507,104.346155,0.014715536,OK
60,10,4600,1300,1800,104.135643,104.584637,0.014817185,OK
60,10,4600,1300,1900,104.29789,104.821501,0.014920708,OK
60,10,4600,1400,1500,103.721485,103.86424,0.01468485,OK
60,10,4600,1400,1600,103.886283,104.106031,0.01478498,OK
60,10,4600,1400,1700,104.050167,104.346155,0.014886978,OK
60,10,4600,1400,1800,104.21315,104.584637,0.014990866,OK
60,10,4600,1400,1900,104.375245,104.821501,0.015096665,OK
60,10,4600,1400,2000,104.536465,105.056773,0.015204397,OK
60,10,4800,400,500,101.20503,101.348527,0.011375288,OK
60,10,4800,400,600,101.381578,101.60854,0.011427874,OK
60,10,4800,400,700,101.557046,101.866597,0.011481694,OK
60,10,4800,400,800,101.731449,102.122726,0.011536747,OK
60,10,4800,400,900,101.904802,102.37696,0.01159304,OK
60,10,4800,400,1000,102.077122,102.629329,0.011650579,OK
60,10,4800,500,600,101.465525,101.608542,0.011521254,OK
60,10,4800,500,700,101.640817,101.866597,0.011576223,OK
60,10,4800,500,800,101.815046,102.122726,0.011632441,OK
60,10,4800,500,900,101.988226,102.37696,0.011689913,OK
60,10,4800,500,1000,102.160374,102.629329,0.011748649,OK
60,10,4800,500,1100,102.331506,102.879863,0.011808656,OK
60,10,4800,600,700,101.724051,101.866598,0.0116733,OK
60,10,4800,600,800,101.898106,102.122726,0.01173071,OK
60,10,4800,600,900,102.071115,102.37696,0.011789391,OK
60,10,4800,600,1000,102.243092,102.629329,0.011849352,OK
60,10,4800,600,1100,102.414055,102.879863,0.0119106,OK
60,10,4800,600,1200,102.584018,103.128593,0.011973146,OK
60,10,4800,700,800,101.980637,102.122727,0.011831603,OK
60,10,4800,700,900,102.153475,102.37696,0.011891522,OK
60,10,4800,700,1000,102.325284,102.629329,0.011952737,OK
60,10,4800,700,1100,102.496079,102.879863,0.012015257,OK
60,10,4800,700,1200,102.665875,103.128593,0.012079092,OK
60,10,4800,700,1300,102.834687,103.375547,0.01214425,OK
60,10,4800,800,900,102.235316,102.376961,0.011996355,OK
60,10,4800,800,1000,102.406957,102.629329,0.012058855,OK
60,10,4800,800,1100,102.577585,102.879863,0.012122678,OK
60,10,4800,800,1200,102.747216,103.128593,0.012187833,OK
60,10,4800,800,1300,102.915864,103.375547,0.012254331,OK
60,10,4800,800,1400,103.083543,103.620753,0.012322182,OK
60,10,4800,900,1000,102.488119,102.62933,0.012167758,OK
60,10,4800,900,1100,102.658582,102.879863,0.012232916,OK
60,10,4800,900,1200,102.828049,103.128593,0.012299425,OK
60,10,4800,900,1300,102.996534,103.375547,0.012367295,OK
60,10,4800,900,1400,103.164051,103.620753,0.012436538,OK
60,10,4800,900,1500,103.330616,103.864239,0.012507164,OK
60,10,4800,1000,1100,102.739077,102.879864,0.012346026,OK
60,10,4800,1000,1200,102.908381,103.128593,0.012413922,OK
60,10,4800,1000,1300,103.076704,103.375547,0.012483198,OK
60,10,4800,1000,1400,103.244061,103.620753,0.012553867,OK
60,10,4800,1000,1500,103.410466,103.864239,0.01262594,OK
60,10,4800,1000,1600,103.575933,104.106031,0.012699429,OK
60,10,4800,1100,1200,102.98822,103.128594,0.01253138,OK
60,10,4800,1100,1300,103.156382,103.375547,0.012602098,OK
60,10,4800,1100,1400,103.32358,103.620753,0.012674229,OK
60,10,4800,1100,1500,103.489827,103.864239,0.012747785,OK
60,10,4800,1100,1600,103.655137,104.106031,0.012822778,OK
60,10,4800,1100,1700,103.819523,104.346155,0.012899221,OK
60,10,4800,1200,1300,103.235576,103.375548,0.012724055,OK
60,10,4800,1200,1400,103.402615,103.620753,0.012797685,OK
60,10,4800,1200,1500,103.568705,103.864239,0.01287276,OK
60,10,4800,1200,1600,103.733859,104.106031,0.012949296,OK
60,10,4800,1200,1700,103.89809,104.346155,0.013027304,OK
60,10,4800,1200,1800,104.061412,104.584637,0.013106797,OK
60,10,4800,1300,1400,103.481174,103.620754,0.012924247,OK
60,10,4800,1300,1500,103.647108,103.864239,0.013000881,OK
60,10,4800,1300,1600,103.812107,104.106031,0.013078997,OK
60,10,4800,1300,1700,103.976184,104.346155,0.013158608,OK
60,10,4800,1300,1800,104.139353,104.584637,0.013239729,OK
60,10,4800,1300,1900,104.301626,104.821501,0.013322374,OK
60,10,4800,1400,1500,103.725042,103.86424,0.013132302,OK
60,10,4800,1400,1600,103.889886,104.106031,0.013212039,OK
60,10,4800,1400,1700,104.053811,104.346155,0.013293295,OK
60,10,4800,1400,1800,104.216828,104.584637,0.013376085,OK
60,10,4800,1400,1900,104.378951,104.821501,0.013460424,OK
60,10,4800,1400,2000,104.540191,105.056773,0.013546327,OK
60,10,5000,400,500,101.208118,101.348527,0.010478907,OK
60,10,5000,400,600,101.384789,101.60854,0.010521398,OK
60,10,5000,400,700,101.560372,101.866597,0.010564954,OK
60,10,5000,400,800,101.734883,102.122726,0.010609577,OK
60,10,5000,400,900,101.908337,102.37696,0.010655272,OK
60,10,5000,400,1000,102.080752,102.629329,0.010702041,OK
60,10,5000,500,600,101.468626,101.608542,0.010596909,OK
60,10,5000,500,700,101.644035,101.866597,0.010641371,OK
60,10,5000,500,800,101.818373,102.122726,0.010686909,OK
60,10,5000,500,900,101.991656,102.37696,0.01073353,OK
60,10,5000,500,1000,102.163899,102.629329,0.010781239,OK
60,10,5000,500,1100,102.33512,102.879863,0.010830039,OK
60,10,5000,600,700,101.727164,101.866598,0.01071982,OK
60,10,5000,600,800,101.90133,102.122726,0.010766295,OK
60,10,5000,600,900,102.074442,102.37696,0.010813863,OK
60,10,5000,600,1000,102.246517,102.629329,0.01086253,OK
60,10,5000,600,1100,102.41757,102.879863,0.010912301,OK
60,10,5000,600,1200,102.587617,103.128593,0.010963183,OK
60,10,5000,700,800,101.983763,102.122727,0.010847767,OK
60,10,5000,700,900,102.156706,102.37696,0.010896303,OK
60,10,5000,700,1000,102.328613,102.629329,0.01094595,OK
60,10,5000,700,1100,102.4995,102.879863,0.010996714,OK
60,10,5000,700,1200,102.669381,103.128593,0.011048601,OK
60,10,5000,700,1300,102.838271,103.375547,0.011101618,OK
60,10,5000,800,900,102.238455,102.376961,0.010980886,OK
60,10,5000,800,1000,102.410195,102.629329,0.011031535,OK
60,10,5000,800,1100,102.580916,102.879863,0.011083313,OK
60,10,5000,800,1200,102.750633,103.128593,0.011136228,OK
60,10,5000,800,1300,102.919361,103.375547,0.011190286,OK
60,10,5000,800,1400,103.087114,103.620753,0.011245494,OK
60,10,5000,900,1000,102.491271,102.62933,0.011119321,OK
60,10,5000,900,1100,102.661828,102.879863,0.011172137,OK
60,10,5000,900,1200,102.831382,103.128593,0.011226102,OK
60,10,5000,900,1300,102.999948,103.375547,0.011281225,OK
60,10,5000,900,1400,103.167541,103.620753,0.011337511,OK
60,10,5000,900,1500,103.334174,103.864239,0.01139497,OK
60,10,5000,1000,1100,102.742242,102.879864,0.011263223,OK
60,10,5000,1000,1200,102.911634,103.128593,0.011318263,OK
60,10,5000,1000,1300,103.08004,103.375547,0.011374474,OK
60,10,5000,1000,1400,103.247473,103.620753,0.011431864,OK
60,10,5000,1000,1500,103.413948,103.864239,0.01149044,OK
60,10,5000,1000,1600,103.579478,104.106031,0.011550211,OK
60,10,5000,1100,1200,102.991398,103.128594,0.01141275,OK
60,10,5000,1100,1300,103.159644,103.375547,0.011470075,OK
60,10,5000,1100,1400,103.326919,103.620753,0.011528593,OK
60,10,5000,1100,1500,103.493237,103.864239,0.011588313,OK
60,10,5000,1100,1600,103.658611,104.106031,0.011649243,OK
60,10,5000,1100,1700,103.823056,104.346155,0.011711392,OK
60,10,5000,1200,1300,103.238768,103.375548,0.011568068,OK
60,10,5000,1200,1400,103.405885,103.620753,0.011627741,OK
60,10,5000,1200,1500,103.572047,103.864239,0.011688631,OK
60,10,5000,1200,1600,103.737267,104.106031,0.011750747,OK
60,10,5000,1200,1700,103.901558,104.346155,0.011814099,OK
60,10,5000,1200,1800,104.064934,104.584637,0.011878695,OK
60,10,5000,1300,1400,103.484379,103.620754,0.011729313,OK
60,10,5000,1300,1500,103.650386,103.864239,0.0117914,OK
60,10,5000,1300,1600,103.815452,104.106031,0.01185473,OK
60,10,5000,1300,1700,103.979591,104.346155,0.011919311,OK
60,10,5000,1300,1800,104.142815,104.584637,0.011985155,OK
60,10,5000,1300,1900,104.305137,104.821502,0.01205227,OK
60,10,5000,1400,1500,103.72826,103.86424,0.011896739,OK
60,10,5000,1400,1600,103.893174,104.106031,0.01196131,OK
60,10,5000,1400,1700,104.057161,104.346155,0.01202715,OK
60,10,5000,1400,1800,104.220234,104.584637,0.01209427,OK
60,10,5000,1400,1900,104.382407,104.821502,0.012162681,OK
60,10,5000,1400,2000,104.543692,105.056773,0.012232392,OK
60,10,5200,400,500,101.210938,101.348527,0.009733363,OK
60,10,5200,400,600,101.387746,101.608541,0.009767967,OK
60,10,5200,400,700,101.563461,101.866597,0.009803511,OK
60,10,5200,400,800,101.738097,102.122726,0.009839995,OK
60,10,5200,400,900,101.91167,102.37696,0.009877422,OK
60,10,5200,400,1000,102.084197,102.629329,0.009915795,OK
60,10,5200,500,600,101.471456,101.608542,0.009829827,OK
60,10,5200,500,700,101.646997,101.866597,0.0098661,OK
60,10,5200,500,800,101.821461,102.122726,0.009903321,OK
60,10,5200,500,900,101.994863,102.37696,0.009941494,OK
60,10,5200,500,1000,102.167221,102.629329,0.009980621,OK
60,10,5200,500,1100,102.338549,102.879863,0.010020706,OK
60,10,5200,600,700,101.730004,101.866598,0.00993035,OK
60,10,5200,600,800,101.904297,102.122726,0.009968323,OK
60,10,5200,600,900,102.07753,102.37696,0.010007256,OK
60,10,5200,600,1000,102.24972,102.629329,0.010047152,OK
60,10,5200,600,1100,102.420881,102.879863,0.010088014,OK
60,10,5200,600,1200,102.591029,103.128593,0.010129847,OK
60,10,5200,700,800,101.986613,102.122727,0.010035024,OK
60,10,5200,700,900,102.159678,102.37696,0.010074733,OK
60,10,5200,700,1000,102.331701,102.629329,0.010115413,OK
60,10,5200,700,1100,102.502697,102.879863,0.010157068,OK
60,10,5200,700,1200,102.672681,103.128593,0.010199703,OK
60,10,5200,700,1300,102.841668,103.375547,0.010243322,OK
60,10,5200,800,900,102.241316,102.376961,0.010143948,OK
60,10,5200,800,1000,102.413173,102.629329,0.010185428,OK
60,10,5200,800,1100,102.584004,102.879863,0.010227893,OK
