time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2023-12-23 14:00:00,15.6508446,111.3979797,1804.4936523,102.3000031,105.7708588,1470.5028076,1502.3287354,48.6101265,
2023-12-23 14:10:00,15.539999,111.4148102,1803.0,102.2613678,105.7632828,1480.5683594,1518.0048828,48.4099579,
2023-12-23 14:20:00,15.5892582,111.4316406,1814.0,102.1999969,105.7557068,1453.0163574,1483.838623,49.790123,
2023-12-23 14:30:00,15.6143188,111.4484711,1792.5267334,102.1999969,105.7481308,1416.0545654,1449.6722412,51.3298683,
2023-12-23 14:40:00,15.5330114,111.4653015,1791.7558594,102.3000031,105.7405548,1407.3327637,1455.8526611,50.9282112,
2023-12-23 14:50:00,15.6113815,111.482132,1785.807251,102.3000031,105.7329788,1403.0847168,1464.9307861,49.4873466,
2023-12-23 15:00:00,15.5681534,111.4989624,1802.4467773,102.3000031,105.7254028,1401.7325439,1446.6706543,49.2922554,
2023-12-23 15:10:00,15.5759764,111.5157928,1788.864502,102.3000031,105.7178268,1415.0662842,1432.864624,49.724308,
2023-12-23 15:20:00,15.5744247,111.5326233,1820.5510254,102.3000031,105.7102509,1419.5938721,1419.2285156,50.354969,
2023-12-23 15:30:00,15.5833807,111.5494537,1802.0,102.2268143,105.7026749,1425.9727783,1456.0716553,51.0,
2023-12-23 15:40:00,15.6628561,111.5662842,1792.100708,102.2423935,105.6999969,1449.3623047,1474.2658691,49.9000015,
2023-12-23 15:50:00,15.6330109,111.5831146,1813.7225342,102.3000031,105.6999969,1410.6123047,1448.6854248,49.300724,
2023-12-23 16:00:00,15.6678867,111.5999451,1804.1054688,102.3000031,105.6999969,1393.3973389,1437.3743896,50.0,
2023-12-23 16:10:00,15.616971,111.6167755,1793.5740967,102.3000031,105.6999969,1416.9475098,1428.4522705,50.4650116,
2023-12-23 16:20:00,15.5033455,111.633606,1789.4035645,102.3000031,105.6999969,1402.947876,1421.0367432,50.3449593,
2023-12-23 16:30:00,15.6354351,111.6504364,1804.8022461,102.236412,105.6999969,1388.9482422,1413.6210938,50.2000008,0.05
2023-12-23 16:40:00,15.6301641,111.6672668,1794.9268799,102.210968,105.6999969,1409.6339111,1441.7972412,49.2970505,
2023-12-23 16:50:00,15.5969744,111.6840973,1804.6072998,102.2292938,105.6999969,1404.8300781,1420.9361572,49.0995598,
2023-12-23 17:00:00,15.6199999,111.7009277,1814.4926758,102.4000015,105.6999969,1389.2746582,1431.6971436,50.0180206,
2023-12-23 17:10:00,15.59552,111.7177582,1786.5240479,102.4000015,105.6999969,1381.1080322,1442.4581299,50.8632393,
2023-12-23 17:20:00,15.6821508,111.7345886,1795.1052246,102.4000015,105.6999969,1410.0057373,1446.4138184,50.4402924,
2023-12-23 17:30:00,15.6499996,111.7514191,1790.5269775,102.476738,105.6999969,1392.4007568,1397.1009521,49.6546555,
2023-12-23 17:40:00,15.6399994,111.7682495,1790.477417,102.4466324,105.6999969,1374.7957764,1410.1208496,49.5,
2023-12-23 17:50:00,15.5879059,111.7850723,1795.6417236,102.4009247,105.6999969,1403.3719482,1435.751709,50.0449028,
2023-12-23 18:00:00,15.6239157,111.8019028,1797.2081299,102.479866,105.6999969,1414.0354004,1395.4801025,50.6643181,
2023-12-23 18:10:00,15.5709419,111.8187332,1826.4901123,102.4716873,105.6999969,1376.7835693,1394.3509521,50.0240593,
2023-12-23 18:20:00,15.5855761,111.8355637,1805.2424316,102.4000015,105.6999969,1422.3833008,1446.0915527,49.5,
2023-12-23 18:30:00,15.6055756,111.8523941,1813.2497559,102.349678,105.7135086,1399.8526611,1434.3504639,49.1178513,
2023-12-23 18:40:00,15.6004353,111.8692245,1807.1203613,102.3000031,105.7333755,1404.0484619,1449.5749512,50.1338425,
2023-12-23 18:50:00,15.5697422,111.886055,1791.9017334,102.3000031,105.7532425,1408.2443848,1456.9422607,50.7253571,
2023-12-23 19:00:00,15.5905571,111.9028854,1787.8596191,102.3000031,105.7731094,1412.4403076,1454.5738525,50.4046059,
2023-12-23 19:10:00,15.5899992,111.9197159,1787.5792236,102.3000031,105.792984,1416.6361084,1452.2053223,49.874054,
2023-12-23 19:20:00,15.6782141,111.9365463,1792.6147461,102.1343384,106.5873337,1557.4110107,1589.2736816,47.0,
2023-12-23 19:30:00,15.6895256,111.9533768,1806.0959473,102.2084656,105.9949341,1454.4431152,1492.416748,48.0210953,
2023-12-23 19:40:00,15.5869427,111.9702072,1797.7557373,102.237175,105.7262726,1362.6387939,1406.1566162,50.3148804,
2023-12-23 19:50:00,15.6620054,111.9870377,1786.7435303,102.2658844,105.5999985,1340.1463623,1398.7773438,51.5,
2023-12-23 20:00:00,15.576025,112.0,1786.9506836,102.2945938,105.5999985,1367.9232178,1419.4000244,50.983593,
2023-12-23 20:10:00,15.5553732,112.0,1788.552124,102.3286209,105.5999985,1367.8516846,1417.7486572,49.8280296,
2023-12-23 20:20:00,15.6084366,112.0,1803.5986328,102.3092422,105.5999985,1374.9650879,1416.0974121,48.4480362,
2023-12-23 20:30:00,15.6650953,112.0,1802.6119385,102.4592361,105.5999985,1382.0786133,1414.4460449,48.8717651,
2023-12-23 20:40:00,15.6021051,112.0,1810.0532227,102.1139145,105.5999985,1342.7124023,1364.0270996,58.007061,
2023-12-23 20:50:00,15.6618738,112.0,1814.614502,102.3424454,105.5999985,1400.3939209,1417.2822266,54.0167618,
2023-12-23 21:00:00,15.4979687,112.0,1786.300293,102.3000031,105.5999985,1394.7362061,1439.1729736,50.2775612,
2023-12-23 21:10:00,15.5596075,112.0,1799.3594971,102.3000031,105.5999985,1389.0759277,1452.2158203,46.9211807,
2023-12-23 21:20:00,15.670928,112.0,1800.3671875,102.3000031,105.5999985,1375.2191162,1416.5943604,46.7957764,
2023-12-23 21:30:00,15.6585045,112.0,1783.7900391,102.3000031,105.5999985,1340.2747803,1373.2612305,48.0105286,
2023-12-23 21:40:00,15.6462221,112.0,1783.5772705,102.3000031,105.5999985,1387.4874268,1409.828125,48.9930038,
2023-12-23 21:50:00,15.639555,112.0,1790.2559814,102.3000031,105.5999985,1370.3439941,1380.8204346,49.6281624,
2023-12-23 22:00:00,15.587944,112.0,1820.6101074,102.3000031,105.5999985,1355.6201172,1368.416748,50.5052834,
2023-12-23 22:10:00,15.5810261,112.0,1801.3797607,102.3510437,105.5999985,1390.3557129,1417.2526855,50.2000008,
2023-12-23 22:20:00,15.5882406,112.0,1786.2099609,102.3133698,105.5999985,1376.5550537,1419.0791016,49.3413544,
