LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,time
11.4950829,137.1888123,1173.0343018,104.9719162,108.171936,2507.6713867,2526.5317383,50.2999992,2024-06-17 13:10:00
11.4624214,137.2119446,1172.8907471,104.6999969,108.109108,2545.6325684,2560.9328613,50.0472679,2024-06-17 13:20:00
11.4393206,137.2350769,1167.1394043,104.1824951,108.0462799,2761.5786133,2775.0273438,49.9863586,2024-06-17 13:30:00
11.5076714,137.2582092,1172.8359375,104.8422775,108.0,2498.4921875,2513.2563477,50.5,2024-06-17 13:40:00
11.3410349,137.2813416,1176.0,104.16362,108.0793839,2877.5939941,2889.5939941,49.7000008,2024-06-17 13:50:00
11.6353788,137.3044739,1171.8768311,104.62883,108.0096512,2491.7800293,2522.251709,50.7517967,2024-06-17 14:00:00
11.6486025,137.3276062,1170.848999,104.6801529,108.044136,2526.6230469,2549.3449707,49.4477844,2024-06-17 14:10:00
11.6179466,137.3507385,1176.1062012,104.6530762,108.0786133,2539.4038086,2553.442627,50.5209885,2024-06-17 14:20:00
11.736948,137.3738708,1179.0,104.5999985,108.1325607,2576.4353027,2587.4482422,49.7928696,2024-06-17 14:30:00
11.5813141,137.3970184,1184.3582764,104.9486237,108.0448608,2512.0458984,2524.6240234,50.0620613,2024-06-17 14:40:00
11.8290167,137.4201508,1173.4031982,104.3584671,108.1453552,2554.3723145,2568.3723145,48.5239143,2024-06-17 14:50:00
11.722682,137.4432831,1173.8311768,104.4133835,108.1375885,2645.3964844,2655.3964844,50.7620964,2024-06-17 15:00:00
11.6430283,137.4664154,1185.4492188,104.7271271,108.0653,2541.4489746,2573.8640137,50.3099785,2024-06-17 15:10:00
11.6150265,137.4895477,1176.2996826,104.026947,108.296196,2716.5537109,2728.9533691,49.1201706,2024-06-17 15:20:00
11.6507549,137.5126801,1173.8914795,104.8665314,108.0104904,2536.5305176,2544.3273926,50.7776299,2024-06-17 15:30:00
11.5992785,137.5358124,1174.6096191,104.9912643,107.9931641,2541.9765625,2549.8642578,49.9097023,2024-06-17 15:40:00
11.6367531,137.5589447,1178.1986084,105.0634689,108.1528702,2618.4123535,2622.8276367,49.5157051,2024-06-17 15:50:00
11.5761337,137.582077,1177.6789551,105.0734787,108.3310852,2604.7307129,2649.1313477,50.5621681,2024-06-17 16:00:00
11.6491032,137.6052094,1172.3131104,105.2076492,108.4353867,2679.5339355,2678.5854492,50.4089813,2024-06-17 16:10:00
11.6270084,137.6283417,1193.2069092,105.1233521,108.4930801,2779.7121582,2775.8210449,49.9366608,2024-06-17 16:20:00
11.6522684,137.651474,1171.5534668,105.6551285,108.5782776,2789.5187988,2802.5581055,49.9815521,2024-06-17 16:30:00
11.5447273,137.6746216,1175.2635498,105.0,108.1999969,2629.0778809,2628.9455566,49.9432831,2024-06-17 16:40:00
11.6809235,137.6977539,1177.4367676,103.6999969,108.1999969,2798.092041,2796.770752,50.1620331,2024-06-17 16:50:00
11.62467,137.7208862,1173.2202148,104.9336319,108.1999969,2590.1728516,2586.5522461,49.6851692,2024-06-17 17:00:00
11.5199995,137.7440186,1177.5814209,105.0165787,108.1999969,2536.3388672,2529.4626465,50.0,2024-06-17 17:10:00
11.5500002,137.7671509,1174.204834,104.8848953,108.1999969,2611.9003906,2606.6552734,50.2153625,2024-06-17 17:20:00
11.5316858,137.7902832,1173.2630615,105.0999985,108.1999969,2566.078125,2566.0686035,49.8722458,2024-06-17 17:30:00
11.5105391,137.7975616,1171.3773193,103.769249,108.1999969,3056.96875,3058.1271973,49.6512947,2024-06-17 17:40:00
11.58601,137.7933655,1173.1655273,105.1033401,108.1999969,2566.6745605,2563.0300293,50.3947525,2024-06-17 17:50:00
11.5405283,137.7891541,1174.2955322,104.807457,108.1757355,2697.9084473,2695.9084473,50.5,2024-06-17 18:00:00
11.717412,137.7849579,1177.3190918,104.9000015,108.137619,2565.3029785,2580.8276367,50.1595116,2024-06-17 18:10:00
11.6047678,137.7807465,1181.7902832,104.8303604,108.3012695,2737.3317871,2735.3317871,50.0,2024-06-17 18:20:00
11.6230221,137.776535,1172.2540283,105.1999969,108.3352966,2591.151123,2597.1047363,50.5265579,2024-06-17 18:30:00
11.5476866,137.7723389,1188.0543213,105.1279449,108.0736465,2628.6308594,2621.9289551,49.2510605,2024-06-17 18:40:00
11.6113062,137.7681274,1169.1038818,105.2524033,108.1793671,2621.0336914,2641.4118652,50.1368294,2024-06-17 18:50:00
11.6209803,137.7639313,1183.7633057,105.0999985,108.2850952,2652.4509277,2643.3757324,50.3483467,2024-06-17 19:00:00
11.7221775,137.7597198,1169.2186279,104.7322006,108.3908234,2850.5322266,2838.1137695,50.5054817,2024-06-17 19:10:00
11.9925594,137.7555237,1175.0512695,105.2219238,108.0027771,2601.5559082,2580.027832,50.7551231,2024-06-17 19:20:00
12.0415068,137.7513123,1178.5505371,105.3173752,108.1128235,2656.3430176,2620.2001953,49.7732964,2024-06-17 19:30:00
12.2346601,137.7471161,1179.1994629,105.3000031,108.1755753,2635.6123047,2623.7526855,49.7737541,2024-06-17 19:40:00
12.5259066,137.7429047,1181.7069092,105.0999985,108.0693817,2599.5695801,2579.8554688,50.0,2024-06-17 19:50:00
12.3679886,137.7387085,1176.699707,104.8439865,108.0180893,2728.7558594,2717.1555176,49.5,2024-06-17 20:00:00
12.4803839,137.7344971,1170.5390625,105.0,108.0702591,2542.958252,2553.3371582,50.3053894,2024-06-17 20:10:00
12.4699993,137.7302856,1177.5963135,104.3899307,108.1599884,2718.0344238,2716.0344238,49.4553299,2024-06-17 20:20:00
12.5785007,137.7260895,1169.8007813,105.0469971,108.1999969,2607.0461426,2590.8552246,50.1162529,2024-06-17 20:30:00
12.333456,137.7218781,1178.7841797,104.7590485,108.1999969,2817.6633301,2808.5595703,49.7280655,2024-06-17 20:40:00
12.4884481,137.7176819,1174.2110596,105.0,108.1999969,2600.5981445,2591.7739258,50.2999992,2024-06-17 20:50:00
12.4587631,137.7134705,1175.071167,104.6302948,108.1999969,2757.0146484,2745.0825195,49.9792252,2024-06-17 21:00:00
12.5616455,137.7092743,1181.3812256,105.1765747,108.1999969,2577.7041016,2574.7041016,49.8427811,2024-06-17 21:10:00
12.8470345,137.7050629,1175.4156494,104.6642838,108.1999969,2660.0979004,2657.5776367,50.3262367,2024-06-17 21:20:00
12.8885612,137.7008667,1180.3922119,104.734024,108.1999969,2682.947998,2684.1450195,49.5299263,2024-06-17 21:30:00
12.7760954,137.6966553,1179.7785645,105.0999985,108.1999969,2585.3706055,2554.8413086,50.6397324,2024-06-17 21:40:00
12.7745647,137.6924438,1174.7232666,104.861557,108.1999969,2680.3217773,2624.0114746,49.2841759,2024-06-17 21:50:00
12.8205938,137.6882477,1172.2032471,105.0732117,108.1999969,2548.1484375,2560.5727539,50.4000015,2024-06-17 22:00:00
12.7869692,137.6840363,1182.7540283,104.9077301,108.1649323,2688.4550781,2677.6716309,49.6334877,2024-06-17 22:10:00
12.7953997,137.6798401,1179.3579102,104.9992752,108.1043396,2577.8623047,2563.0258789,50.4138565,2024-06-17 22:20:00
12.7415018,137.6756287,1174.2000732,105.0300446,108.1189728,2580.2724609,2585.8293457,50.1037102,2024-06-17 22:30:00
12.7985048,137.6714325,1171.2254639,105.1415863,108.133606,2652.2756348,2646.3027344,49.6450539,2024-06-17 22:40:00
12.8785286,137.6672211,1177.4283447,105.19133,108.1482391,2641.0559082,2630.3317871,50.819397,2024-06-17 22:50:00
12.9930439,137.6630249,1178.2094727,105.1125717,108.1628723,2657.2729492,2626.1335449,49.1104698,2024-06-17 23:00:00
12.999588,137.6588135,1164.5489502,104.9034348,108.1775055,2671.421875,2652.0952148,50.6661682,2024-06-17 23:10:00
12.9522076,137.6546021,1168.9494629,105.1694794,108.1921387,2663.0664063,2643.717041,49.2105522,2024-06-17 23:20:00
12.9757681,137.6504059,1173.6904297,104.4018326,108.1999969,2703.7944336,2686.6381836,50.9972229,2024-06-17 23:30:00
13.0043163,137.6461945,1179.1016846,105.0999985,108.2045364,2651.8664551,2655.3930664,49.19664,2024-06-17 23:40:00
13.0284748,137.6419983,1182.0,105.0922394,108.2242737,2615.7331543,2593.1335449,50.7263031,2024-06-17 23:50:00
13.0769711,137.6377869,1174.9742432,105.302269,108.2440109,2693.0678711,2647.5146484,49.0223961,2024-06-18 00:00:00
13.0266857,137.6335907,1170.7073975,105.1121368,108.2637482,2655.8903809,2631.8461914,50.375206,2024-06-18 00:10:00
13.0845852,137.6293793,1177.2174072,105.1999969,108.2834854,2686.2839355,2674.604248,49.8927612,2024-06-18 00:20:00
13.0861082,137.6251831,1173.7269287,105.2118378,108.3086395,2767.5847168,2722.2568359,50.0,2024-06-18 00:30:00
12.9775877,137.6209717,1183.7368164,104.9245529,108.3615875,2812.1206055,2801.2468262,50.2999992,2024-06-18 00:40:00
13.0034637,137.6167755,1177.2141113,105.4862976,108.4145279,2782.1896973,2793.2397461,49.5148811,2024-06-18 00:50:00
13.0622835,137.6125641,1178.8952637,105.1063232,108.4674683,2817.3012695,2811.0339355,50.5,2024-06-18 01:00:00
12.9706936,137.6083527,1165.7884521,105.3231201,108.5204086,2789.9890137,2778.626709,49.5621147,2024-06-18 01:10:00
12.8291435,137.6041565,1163.2072754,104.6406326,108.573349,2903.7392578,2895.2573242,50.5,2024-06-18 01:20:00
13.0034351,137.6000671,1171.5135498,105.286705,108.4788589,2711.2941895,2699.7873535,50.1413536,2024-06-18 01:30:00
13.0213194,137.6042786,1178.7402344,105.0287399,108.2349701,2654.0854492,2639.1328125,49.9262848,2024-06-18 01:40:00
