time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2024-01-18 09:00:00,16.4853878,116.3618546,2205.1074219,104.8000031,107.2351685,2151.1687012,2182.0585938,49.9263573,0.0
2024-01-18 16:30:00,17.0667934,116.7341614,2296.7553711,104.6999969,107.0501251,2162.5290527,2195.5290527,50.8264198,0.0
2024-01-18 16:30:00,17.0667934,116.7341614,2296.7553711,104.6999969,107.0501251,2162.5290527,2195.5290527,50.8264198,0.0
2024-01-19 00:30:00,16.4171505,118.6290207,2262.7241211,105.1999969,107.6999969,2350.5085449,2361.3527832,49.8518333,0.0
2024-01-19 00:30:00,16.4171505,118.6290207,2262.7241211,105.1999969,107.6999969,2350.5085449,2361.3527832,49.8518333,0.0
2024-01-19 09:00:00,15.014472,118.8852463,2095.5302734,105.2963181,108.2409515,2519.1333008,2543.3310547,49.5753136,0.0
2024-01-19 09:00:00,15.014472,118.8852463,2095.5302734,105.2963181,108.2409515,2519.1333008,2543.3310547,49.5753136,0.0
2024-01-19 16:30:00,12.8092232,119.10009,2049.7521973,105.5999985,108.1399994,2668.559082,2695.5014648,49.9714928,0.01
2024-01-19 16:30:00,12.8092232,119.10009,2049.7521973,105.5999985,108.1399994,2668.559082,2695.5014648,49.9714928,0.01
2024-01-20 00:30:00,12.1792402,118.2534485,1934.8240967,105.4938354,107.8326721,2452.3210449,2424.0620117,50.0,0.0
2024-01-20 00:30:00,12.1792402,118.2534485,1934.8240967,105.4938354,107.8326721,2452.3210449,2424.0620117,50.0,0.0
2024-01-20 09:00:00,14.8787174,118.0669403,1929.0996094,103.4915695,107.0109024,2285.878418,2304.4785156,49.4124527,0.0
2024-01-20 09:00:00,14.8787174,118.0669403,1929.0996094,103.4915695,107.0109024,2285.878418,2304.4785156,49.4124527,0.0
2024-01-20 16:30:00,11.79,119.0685349,1837.7095947,105.5999985,108.1143417,2546.4570313,2565.9492188,49.7630196,0.02
2024-01-20 16:30:00,11.79,119.0685349,1837.7095947,105.5999985,108.1143417,2546.4570313,2565.9492188,49.7630196,0.02
2024-01-21 00:30:00,14.6890984,118.1932831,1900.2984619,104.4938278,107.0178299,2128.6704102,2135.6362305,50.0,0.0
2024-01-21 00:30:00,14.6890984,118.1932831,1900.2984619,104.4938278,107.0178299,2128.6704102,2135.6362305,50.0,0.0
2024-01-21 09:00:00,14.582305,116.5830536,1913.0531006,104.3000031,106.8633347,2048.0456543,2051.2717285,50.0775909,0.01
2024-01-21 09:00:00,14.582305,116.5830536,1913.0531006,104.3000031,106.8633347,2048.0456543,2051.2717285,50.0775909,0.01
2024-01-21 16:30:00,12.6715622,117.2692566,1887.0,105.3629379,108.0039368,2536.3173828,2557.6982422,50.0999985,0.0
2024-01-21 16:30:00,12.6715622,117.2692566,1887.0,105.3629379,108.0039368,2536.3173828,2557.6982422,50.0999985,0.0
2024-01-22 00:30:00,14.2743454,115.941185,1821.6712646,104.3125839,107.1336212,1969.8636475,1984.800415,50.1316299,0.0
2024-01-22 00:30:00,14.2743454,115.941185,1821.6712646,104.3125839,107.1336212,1969.8636475,1984.800415,50.1316299,0.0
2024-01-22 09:00:00,14.002717,115.3313217,1935.1557617,104.3000031,106.9331131,2001.6560059,2003.3127441,50.0,0.01
2024-01-22 09:00:00,14.002717,115.3313217,1935.1557617,104.3000031,106.9331131,2001.6560059,2003.3127441,50.0,0.01
2024-01-22 16:30:00,14.2903538,115.8201294,1914.5310059,104.5,107.1019592,2070.1213379,2095.9606934,50.1297951,0.0
2024-01-22 16:30:00,14.2903538,115.8201294,1914.5310059,104.5,107.1019592,2070.1213379,2095.9606934,50.1297951,0.0
2024-01-23 00:30:00,12.4886293,114.642746,1907.2373047,104.9000015,107.3356247,2212.6831055,2253.7231445,50.0,0.0
2024-01-23 00:30:00,12.4886293,114.642746,1907.2373047,104.9000015,107.3356247,2212.6831055,2253.7231445,50.0,0.0
2024-01-23 09:00:00,15.0223198,113.2055664,2161.3989258,105.0,107.5999985,2217.5351563,2249.934082,50.0,0.0
2024-01-23 09:00:00,15.0223198,113.2055664,2161.3989258,105.0,107.5999985,2217.5351563,2249.934082,50.0,0.0
2024-01-23 16:30:00,14.4176855,113.2466202,2224.4206543,105.2816925,107.8860168,2439.0,2506.0390625,49.9947281,0.0
2024-01-23 16:30:00,14.4176855,113.2466202,2224.4206543,105.2816925,107.8860168,2439.0,2506.0390625,49.9947281,0.0
2024-01-24 00:30:00,14.5219107,113.9531174,2079.8249512,104.8835678,107.5126724,2209.3601074,2244.8498535,50.0,0.0
2024-01-24 00:30:00,14.5219107,113.9531174,2079.8249512,104.8835678,107.5126724,2209.3601074,2244.8498535,50.0,0.0
2024-01-24 09:00:00,13.8504133,114.1420822,2056.6882324,104.9902878,107.6599884,2233.2978516,2322.7648926,50.0,0.0
2024-01-24 09:00:00,13.8504133,114.1420822,2056.6882324,104.9902878,107.6599884,2233.2978516,2322.7648926,50.0,0.0
2024-01-24 16:30:00,14.5146112,113.8896484,2095.6640625,105.1999969,107.5161514,2278.2717285,2307.2443848,49.9760857,0.0
2024-01-24 16:30:00,14.5146112,113.8896484,2095.6640625,105.1999969,107.5161514,2278.2717285,2307.2443848,49.9760857,0.0
2024-01-25 00:30:00,14.524725,114.5577087,2108.9587402,105.1999969,107.7206497,2393.5834961,2399.6357422,50.0053177,0.0
2024-01-25 00:30:00,14.524725,114.5577087,2108.9587402,105.1999969,107.7206497,2393.5834961,2399.6357422,50.0053177,0.0
2024-01-25 09:00:00,14.5191851,114.5685501,2052.5932617,104.9187698,107.4717789,2150.8818359,2156.7578125,50.0,0.0
2024-01-25 09:00:00,14.5191851,114.5685501,2052.5932617,104.9187698,107.4717789,2150.8818359,2156.7578125,50.0,0.0
2024-01-25 16:30:00,14.4430771,114.5452652,2048.0356445,105.0999985,107.6768494,2344.3273926,2329.0107422,49.9253311,0.0
